"order_id"|"order_date"|"order_status"|"delivery_date"|"seller_id"|"buyer_id"|"product_quantities"|"total_price"|"product_count"|"avg_product_price"|"avg_product_total_price"|"total_price_order"
O00158|2020-11-14|CANCELED|0001-01-01|U00614|U00190|"{""P00614_010"": 4,
""P00614_005"": 4,
""P00614_006"": 2,
""P00614_008"": 5,
""P00614_004"": 5}"|4159.060000000001|20|22.200000000000003|72.120|360.5999999999999
O00159|2020-11-29|OK|2020-12-06|U00435|U00459|"{""P00435_003"": 2}"|1426.4799999999996|2|5.27|10.540|10.54
O00160|2020-12-11|CANCELED|0001-01-01|U00622|U00621|"{""P00622_005"": 1}"|4268.45|1|12.28|12.280|12.28
O00161|2020-11-20|OK|2020-11-24|U00536|U00104|"{""P00536_006"": 1,
""P00536_001"": 2,
""P00536_001"": 5}"|3154.420000000001|8|37.593333333333334|56.243|168.73
O00162|2020-12-22|OK|2021-01-03|U00474|U00626|"{""P00474_003"": 1}"|1455.2199999999998|1|15.01|15.010|15.01
O00163|2020-12-12|OK|2020-12-14|U00325|U00087|"{""P00325_012"": 2,
""P00325_010"": 1,
""P00325_016"": 1}"|2206.4300000000003|4|26.963333333333335|28.720|86.16
O00164|2020-12-20|OK|2020-12-22|U00563|U00524|"{""P00563_004"": 1,
""P00563_004"": 3}"|3118.25|4|45.15|90.300|180.6
O00165|2020-12-03|CANCELED|0001-01-01|U00603|U00520|"{""P00603_001"": 2,
""P00603_001"": 4,
""P00603_001"": 5,
""P00603_001"": 3,
""P00603_001"": 4}"|4658.889999999999|18|44.9|161.640|808.1999999999999
O00166|2020-11-03|OK|2020-11-07|U00626|U00521|"{""P00626_004"": 1,
""P00626_006"": 2,
""P00626_004"": 4,
""P00626_003"": 1,
""P00626_008"": 1}"|3344.5400000000004|9|20.270000000000003|24.280|121.39999999999999
O00167|2020-12-10|OK|2020-12-16|U00589|U00576|"{""P00589_001"": 1,
""P00589_003"": 1,
""P00589_008"": 5}"|2475.7200000000007|7|7.4799999999999995|23.960|71.88000000000001
O00168|2020-11-01|OK|2020-11-06|U00489|U00308|"{""P00489_009"": 4,
""P00489_015"": 5}"|5532.76|9|16.5|68.690|137.38
O00169|2020-12-28|CANCELED|0001-01-01|U00595|U00602|"{""P00595_004"": 2,
""P00595_003"": 3,
""P00595_001"": 5}"|2340.97|10|16.5|40.047|120.14
O00170|2020-12-04|OK|2020-12-13|U00559|U00081|"{""P00559_003"": 1,
""P00559_003"": 3}"|1315.9299999999994|4|5.12|10.240|20.48
O00171|2020-11-22|OK|2020-11-29|U00595|U00471|"{""P00595_004"": 5,
""P00595_001"": 5}"|2508.490000000001|10|21.695|108.475|216.95
O00172|2020-11-16|OK|2020-11-25|U00513|U00109|"{""P00513_004"": 4,
""P00513_005"": 3,
""P00513_001"": 4}"|2621.23|11|22.993333333333336|77.023|231.07
O00173|2020-11-15|OK|2020-11-23|U00538|U00341|"{""P00538_003"": 1}"|1258.07|1|7.58|7.580|7.58
O00174|2020-12-24|OK|2020-12-25|U00536|U00080|"{""P00536_003"": 3,
""P00536_006"": 5,
""P00536_002"": 3,
""P00536_006"": 1,
""P00536_005"": 4}"|1874.7799999999997|16|49.688|154.868|774.34
O00175|2020-12-16|OK|2020-12-28|U00614|U00225|"{""P00614_010"": 3,
""P00614_011"": 3}"|2880.3900000000003|6|5.01|7.515|15.03
O00176|2020-11-11|CANCELED|0001-01-01|U00576|U00128|"{""P00576_009"": 1}"|3169.0100000000007|1|5.01|5.010|5.01
O00177|2020-11-01|OK|2020-11-12|U00619|U00191|"{""P00619_001"": 5,
""P00619_001"": 1,
""P00619_001"": 2}"|2045.1599999999999|8|36.56|97.493|292.48
O00178|2020-11-15|OK|2020-11-21|U00567|U00422|"{""P00567_006"": 3,
""P00567_005"": 5,
""P00567_005"": 3,
""P00567_002"": 5,
""P00567_007"": 5}"|3537.65|21|8.544|35.192|175.95999999999998
O00179|2020-12-23|OK|2021-01-05|U00520|U00083|"{""P00520_008"": 2,
""P00520_007"": 2}"|2851.2999999999997|4|42.945|85.890|171.78
O00180|2020-12-26|CANCELED|0001-01-01|U00581|U00432|"{""P00581_002"": 2}"|1448.7399999999998|2|5.03|10.060|10.06
O00181|2020-11-19|OK|2020-11-28|U00614|U00190|"{""P00614_010"": 1,
""P00614_012"": 4,
""P00614_006"": 2,
""P00614_009"": 1,
""P00614_006"": 3}"|4159.060000000001|11|5.15|10.330|51.650000000000006
O00182|2020-12-25|OK|2021-01-09|U00386|U00400|"{""P00386_006"": 3}"|2731.7900000000004|3|19.57|58.710|58.71
O00183|2020-12-26|OK|2021-01-08|U00555|U00604|"{""P00555_002"": 3,
""P00555_004"": 2}"|2180.7100000000005|5|19.99|42.520|85.03999999999999
O00184|2020-11-25|CANCELED|0001-01-01|U00485|U00118|"{""P00485_007"": 4,
""P00485_004"": 1,
""P00485_006"": 1,
""P00485_008"": 1,
""P00485_003"": 5}"|2574.5499999999997|12|11.732|19.130|95.65
O00185|2020-11-15|OK|2020-11-19|U00551|U00135|"{""P00551_008"": 4,
""P00551_001"": 2,
""P00551_005"": 4}"|1932.37|10|5.01|16.700|50.099999999999994
O00186|2020-11-24|OK|2020-12-01|U00401|U00281|"{""P00401_005"": 5,
""P00401_007"": 1,
""P00401_004"": 4}"|3875.8999999999996|10|27.296666666666667|96.650|289.95
O00187|2020-11-03|OK|2020-11-10|U00485|U00229|"{""P00485_002"": 2,
""P00485_006"": 5,
""P00485_001"": 4}"|2807.109999999999|11|14.283333333333333|55.403|166.21
O00188|2020-11-24|OK|2020-12-08|U00489|U00057|"{""P00489_006"": 2,
""P00489_011"": 3,
""P00489_009"": 2,
""P00489_025"": 4,
""P00489_006"": 2}"|3073.4700000000003|13|12.895999999999997|31.574|157.87
O00189|2020-12-26|OK|2020-12-30|U00401|U00367|"{""P00401_003"": 5,
""P00401_009"": 2,
""P00401_007"": 1,
""P00401_007"": 3,
""P00401_009"": 5}"|3308.24|16|40.355999999999995|137.166|685.8299999999999
O00190|2020-12-03|OK|2020-12-18|U00535|U00593|"{""P00535_003"": 2,
""P00535_002"": 1,
""P00535_001"": 2}"|1580.0099999999998|5|27.46666666666667|53.263|159.79000000000002
O00191|2020-12-29|OK|2021-01-03|U00605|U00557|"{""P00605_001"": 5,
""P00605_011"": 3}"|3430.880000000001|8|47.135|181.265|362.53
O00192|2020-12-18|OK|2020-12-23|U00563|U00252|"{""P00563_002"": 5,
""P00563_002"": 1,
""P00563_002"": 1,
""P00563_004"": 4,
""P00563_003"": 2}"|3648.9800000000005|13|14.85|48.762|243.81
O00193|2020-12-11|OK|2020-12-17|U00626|U00097|"{""P00626_002"": 3}"|3812.69|3|86.62|259.860|259.86
O00194|2020-12-11|CANCELED|0001-01-01|U00599|U00055|"{""P00599_016"": 3}"|3082.119999999999|3|12.39|37.170|37.17
O00195|2020-11-12|OK|2020-11-14|U00605|U00087|"{""P00605_006"": 1}"|2206.4300000000003|1|5.03|5.030|5.03
O00196|2020-12-09|OK|2020-12-18|U00386|U00256|"{""P00386_002"": 3,
""P00386_013"": 1}"|1184.7899999999997|4|5.0649999999999995|10.075|20.15
O00197|2020-12-08|OK|2020-12-09|U00599|U00259|"{""P00599_019"": 3,
""P00599_021"": 2,
""P00599_008"": 1,
""P00599_010"": 3,
""P00599_010"": 4}"|4981.790000000002|13|8.857999999999999|25.872|129.36
O00198|2020-12-06|OK|2020-12-18|U00539|U00222|"{""P00539_002"": 4,
""P00539_001"": 5}"|1678.05|9|30.75|151.195|302.39
O00199|2020-11-15|OK|2020-11-21|U00626|U00084|"{""P00626_006"": 4}"|3080.6|4|5.02|20.080|20.08
O00200|2020-12-01|OK|2020-12-13|U00489|U00542|"{""P00489_016"": 5}"|6505.300000000002|5|5.01|25.050|25.049999999999997
O00201|2020-11-06|CANCELED|0001-01-01|U00595|U00437|"{""P00595_004"": 1,
""P00595_001"": 3}"|1926.8600000000001|4|21.695|26.705|53.410000000000004
O00202|2020-12-11|OK|2020-12-20|U00573|U00214|"{""P00573_003"": 3}"|1730.6799999999996|3|5.01|15.030|15.03
O00203|2020-12-15|OK|2020-12-26|U00489|U00158|"{""P00489_027"": 3,
""P00489_019"": 4,
""P00489_003"": 5}"|4067.9900000000002|12|7.06|27.817|83.45
O00204|2020-11-19|OK|2020-11-26|U00626|U00051|"{""P00626_005"": 4,
""P00626_006"": 2}"|3563.21|6|5.015|15.040|30.08
O00205|2020-11-15|OK|2020-11-18|U00555|U00596|"{""P00555_002"": 2,
""P00555_010"": 4,
""P00555_006"": 3,
""P00555_011"": 4}"|1183.1100000000001|13|9.522499999999999|31.545|126.18
O00206|2020-12-14|OK|2020-12-29|U00473|U00546|"{""P00473_003"": 4}"|1985.8200000000002|4|25.14|100.560|100.56
O00207|2020-11-01|OK|2020-11-04|U00406|U00049|"{""P00406_004"": 5,
""P00406_002"": 4,
""P00406_005"": 5}"|1680.7499999999998|14|30.903333333333336|133.013|399.04
O00208|2020-11-04|OK|2020-11-19|U00622|U00519|"{""P00622_002"": 3,
""P00622_007"": 1,
""P00622_005"": 3,
""P00622_008"": 4,
""P00622_001"": 2}"|2687.08|13|37.168|65.104|325.52
O00209|2020-12-06|OK|2020-12-11|U00555|U00213|"{""P00555_003"": 1,
""P00555_003"": 2,
""P00555_002"": 5,
""P00555_006"": 3}"|1691.5200000000002|11|7.8100000000000005|22.168|88.67000000000002
O00210|2020-12-07|CANCELED|0001-01-01|U00593|U00239|"{""P00593_001"": 4}"|3996.2700000000013|4|61.69|246.760|246.76
O00211|2020-11-18|OK|2020-11-29|U00544|U00388|"{""P00544_001"": 4,
""P00544_001"": 1,
""P00544_001"": 4,
""P00544_001"": 4,
""P00544_001"": 1}"|2222.4399999999996|14|29.170000000000005|81.676|408.38000000000005
O00212|2020-12-26|OK|2021-01-01|U00559|U00153|"{""P00559_002"": 3,
""P00559_008"": 1,
""P00559_009"": 3,
""P00559_004"": 2,
""P00559_004"": 1}"|967.6099999999999|10|6.622|13.824|69.12
O00213|2020-11-13|OK|2020-11-28|U00609|U00559|"{""P00609_001"": 3}"|2874.8300000000004|3|18.37|55.110|55.11
O00214|2020-11-19|OK|2020-12-04|U00605|U00611|"{""P00605_004"": 2,
""P00605_010"": 4}"|3986.0299999999993|6|43.3|168.180|336.36
O00215|2020-11-12|OK|2020-11-19|U00563|U00611|"{""P00563_001"": 4}"|3986.0299999999993|4|69.4|277.600|277.6
O00216|2020-11-09|OK|2020-11-15|U00614|U00198|"{""P00614_012"": 1}"|1888.7099999999994|1|5.15|5.150|5.15
O00217|2020-11-10|CANCELED|0001-01-01|U00451|U00563|"{""P00451_007"": 3,
""P00451_005"": 4,
""P00451_007"": 4,
""P00451_004"": 2,
""P00451_004"": 5}"|2070.7899999999995|18|58.7|214.090|1070.45
O00218|2020-11-04|OK|2020-11-12|U00538|U00175|"{""P00538_005"": 1,
""P00538_005"": 1,
""P00538_004"": 5,
""P00538_005"": 3,
""P00538_005"": 2}"|3433.2200000000007|12|9.618|20.088|100.44
O00219|2020-12-30|OK|2021-01-12|U00451|U00305|"{""P00451_001"": 2,
""P00451_004"": 1,
""P00451_008"": 4,
""P00451_008"": 1,
""P00451_007"": 5}"|2682.2200000000003|13|45.738|154.506|772.5300000000001
O00220|2020-12-31|OK|2021-01-07|U00617|U00433|"{""P00617_011"": 4}"|3145.2199999999993|4|74.89|299.560|299.56
O00221|2020-11-26|CANCELED|0001-01-01|U00371|U00160|"{""P00371_003"": 1,
""P00371_004"": 5,
""P00371_006"": 5,
""P00371_006"": 4,
""P00371_005"": 1}"|3934.3999999999996|16|17.824|29.346|146.73000000000002
O00222|2020-12-18|OK|2021-01-02|U00594|U00591|"{""P00594_002"": 5}"|1329.6599999999999|5|5.01|25.050|25.049999999999997
O00223|2020-11-23|OK|2020-11-29|U00489|U00458|"{""P00489_013"": 1}"|1116.1100000000001|1|6.97|6.970|6.97
O00224|2020-12-19|CANCELED|0001-01-01|U00535|U00335|"{""P00535_004"": 1,
""P00535_005"": 2,
""P00535_003"": 2,
""P00535_005"": 3}"|3252.700000000001|8|17.830000000000002|35.418|141.67000000000002
O00225|2020-12-31|OK|2021-01-11|U00551|U00567|"{""P00551_008"": 4,
""P00551_010"": 4}"|4291.840000000001|8|5.01|20.040|40.08
O00226|2020-11-07|OK|2020-11-14|U00562|U00014|"{""P00562_004"": 4,
""P00562_004"": 4}"|3916.9100000000008|8|5.01|20.040|40.08
O00227|2020-12-10|OK|2020-12-15|U00243|U00298|"{""P00243_004"": 5,
""P00243_004"": 1}"|2594.9500000000003|6|7.52|22.560|45.11999999999999
O00228|2020-11-18|OK|2020-11-30|U00376|U00073|"{""P00376_012"": 3}"|2984.1600000000017|3|10.07|30.210|30.21
O00229|2020-11-01|OK|2020-11-08|U00573|U00400|"{""P00573_001"": 2,
""P00573_002"": 3,
""P00573_001"": 3,
""P00573_001"": 1,
""P00573_003"": 4}"|2731.7900000000004|13|20.865|35.388|176.94
O00230|2020-12-09|OK|2020-12-17|U00521|U00325|"{""P00521_002"": 3}"|3200.259999999999|3|19.73|59.190|59.19
O00231|2020-11-17|OK|2020-11-24|U00614|U00566|"{""P00614_010"": 3,
""P00614_003"": 1,
""P00614_003"": 3,
""P00614_010"": 1,
""P00614_005"": 5}"|4588.75|13|56.526666666666664|108.512|542.5600000000001
O00232|2020-11-19|OK|2020-11-26|U00555|U00179|"{""P00555_012"": 4,
""P00555_013"": 2,
""P00555_001"": 3,
""P00555_010"": 3,
""P00555_012"": 5}"|3478.420000000001|17|44.46000000000001|172.662|863.3100000000001
O00233|2020-12-25|OK|2020-12-27|U00386|U00162|"{""P00386_013"": 4}"|3572.7|4|5.12|20.480|20.48
O00234|2020-11-09|OK|2020-11-22|U00512|U00029|"{""P00512_001"": 4,
""P00512_002"": 1}"|4156.8099999999995|5|28.175|40.370|80.74000000000001
O00235|2020-12-22|OK|2021-01-01|U00622|U00354|"{""P00622_001"": 1}"|2234.22|1|59.21|59.210|59.21
O00236|2020-11-12|CANCELED|0001-01-01|U00585|U00612|"{""P00585_006"": 5,
""P00585_003"": 2}"|2942.1899999999996|7|12.775|55.685|111.37
O00237|2020-11-25|CANCELED|0001-01-01|U00609|U00007|"{""P00609_001"": 1,
""P00609_001"": 3,
""P00609_001"": 2,
""P00609_001"": 4}"|2725.2700000000013|10|18.37|45.925|183.7
O00238|2020-11-09|OK|2020-11-18|U00539|U00567|"{""P00539_004"": 1,
""P00539_001"": 4,
""P00539_003"": 3,
""P00539_001"": 5,
""P00539_003"": 1}"|4291.840000000001|14|33.07|117.000|585.0
O00239|2020-11-07|OK|2020-11-22|U00505|U00582|"{""P00505_004"": 5,
""P00505_005"": 5,
""P00505_003"": 4,
""P00505_007"": 4,
""P00505_009"": 5}"|2905.250000000001|23|13.068000000000001|62.302|311.51
O00240|2020-11-29|OK|2020-12-03|U00599|U00592|"{""P00599_005"": 2}"|2328.5300000000007|2|23.65|47.300|47.3
O00241|2020-12-28|OK|2020-12-29|U00555|U00604|"{""P00555_005"": 4}"|2180.7100000000005|4|7.0|28.000|28.0
O00242|2020-12-18|CANCELED|0001-01-01|U00563|U00246|"{""P00563_002"": 3,
""P00563_004"": 3,
""P00563_004"": 3}"|3673.830000000001|9|31.77|95.310|285.92999999999995
O00243|2020-11-07|OK|2020-11-22|U00489|U00303|"{""P00489_006"": 2,
""P00489_010"": 2,
""P00489_016"": 3,
""P00489_019"": 4,
""P00489_009"": 4}"|1181.3899999999999|15|10.876000000000001|37.758|188.79
O00244|2020-12-05|OK|2020-12-19|U00531|U00597|"{""P00531_001"": 4,
""P00531_001"": 3}"|1491.53|7|9.02|31.570|63.14
O00245|2020-11-23|OK|2020-11-27|U00622|U00550|"{""P00622_008"": 3,
""P00622_006"": 3,
""P00622_005"": 4,
""P00622_005"": 5,
""P00622_005"": 1}"|2691.5100000000007|16|10.886|35.114|175.57
O00246|2020-12-22|CANCELED|0001-01-01|U00487|U00585|"{""P00487_002"": 2,
""P00487_002"": 3,
""P00487_005"": 4,
""P00487_004"": 5,
""P00487_003"": 4}"|3389.3900000000012|18|46.738|191.506|957.5300000000001
O00247|2020-11-06|OK|2020-11-13|U00589|U00330|"{""P00589_005"": 2}"|1717.0099999999995|2|62.87|125.740|125.74
O00248|2020-11-04|CANCELED|0001-01-01|U00551|U00028|"{""P00551_007"": 3}"|1395.5699999999997|3|83.06|249.180|249.18
O00249|2020-11-26|OK|2020-12-11|U00427|U00023|"{""P00427_002"": 1,
""P00427_003"": 3,
""P00427_005"": 2,
""P00427_006"": 3,
""P00427_006"": 1}"|1725.1699999999996|10|26.122000000000003|37.166|185.83
O00250|2020-12-04|CANCELED|0001-01-01|U00613|U00193|"{""P00613_002"": 1,
""P00613_002"": 4,
""P00613_002"": 2,
""P00613_002"": 2}"|5194.810000000001|9|23.7|53.325|213.29999999999998
O00251|2020-12-10|OK|2020-12-18|U00555|U00048|"{""P00555_013"": 1}"|2974.3599999999997|1|48.78|48.780|48.78
O00252|2020-12-08|OK|2020-12-23|U00589|U00404|"{""P00589_002"": 5,
""P00589_006"": 2}"|1563.84|7|25.31|25.310|50.62
O00253|2020-11-11|OK|2020-11-14|U00474|U00466|"{""P00474_005"": 1,
""P00474_002"": 2}"|2344.5000000000005|3|10.23|17.955|35.91
O00254|2020-11-11|CANCELED|0001-01-01|U00605|U00609|"{""P00605_003"": 2,
""P00605_010"": 5,
""P00605_007"": 1,
""P00605_001"": 3,
""P00605_005"": 5}"|1694.1799999999998|16|32.053999999999995|128.592|642.96
O00255|2020-11-29|OK|2020-11-30|U00496|U00196|"{""P00496_006"": 4,
""P00496_009"": 2}"|2116.59|6|39.864999999999995|146.360|292.71999999999997
O00256|2020-11-22|OK|2020-11-30|U00576|U00453|"{""P00576_003"": 1,
""P00576_005"": 1,
""P00576_005"": 3}"|494.79|5|5.013333333333333|8.353|25.059999999999995
O00257|2020-11-10|OK|2020-11-15|U00513|U00575|"{""P00513_002"": 2,
""P00513_003"": 3,
""P00513_004"": 1,
""P00513_005"": 4,
""P00513_001"": 5}"|2973.6599999999994|15|20.812000000000005|63.278|316.39000000000004
O00258|2020-11-24|CANCELED|0001-01-01|U00536|U00459|"{""P00536_006"": 1,
""P00536_002"": 4,
""P00536_004"": 3,
""P00536_002"": 4,
""P00536_003"": 1}"|1426.4799999999996|13|28.248|37.144|185.72
O00259|2020-11-01|OK|2020-11-11|U00617|U00099|"{""P00617_016"": 5}"|2552.05|5|42.24|211.200|211.20000000000002
O00260|2020-11-11|OK|2020-11-16|U00500|U00308|"{""P00500_005"": 1}"|5532.76|1|5.02|5.020|5.02
O00261|2020-12-10|CANCELED|0001-01-01|U00287|U00288|"{""P00287_004"": 5,
""P00287_001"": 5,
""P00287_006"": 2,
""P00287_001"": 3,
""P00287_003"": 2}"|2402.6899999999996|17|6.311999999999999|22.612|113.06
O00262|2020-12-22|OK|2020-12-30|U00477|U00187|"{""P00477_002"": 1,
""P00477_003"": 4}"|2639.8400000000006|5|5.295|13.365|26.73
O00263|2020-12-31|OK|2021-01-10|U00559|U00051|"{""P00559_006"": 5,
""P00559_002"": 5,
""P00559_001"": 3,
""P00559_009"": 5,
""P00559_007"": 4}"|3563.21|22|11.6|49.328|246.64000000000001
O00264|2020-12-26|CANCELED|0001-01-01|U00496|U00353|"{""P00496_001"": 5}"|2265.5899999999997|5|5.01|25.050|25.049999999999997
O00265|2020-12-31|CANCELED|0001-01-01|U00395|U00240|"{""P00395_002"": 4,
""P00395_004"": 1,
""P00395_001"": 2}"|1847.9500000000005|7|26.27333333333333|79.297|237.89000000000001
O00266|2020-12-28|CANCELED|0001-01-01|U00483|U00572|"{""P00483_003"": 1,
""P00483_001"": 2,
""P00483_003"": 5,
""P00483_001"": 2,
""P00483_001"": 1}"|3972.8400000000006|11|26.726|60.826|304.13
O00267|2020-12-29|OK|2020-12-30|U00617|U00006|"{""P00617_010"": 2,
""P00617_007"": 2,
""P00617_004"": 3}"|2215.82|7|10.51|22.733|68.19999999999999
O00268|2020-12-23|CANCELED|0001-01-01|U00489|U00002|"{""P00489_019"": 4,
""P00489_004"": 5,
""P00489_018"": 5}"|2318.5699999999997|14|6.756666666666667|30.487|91.46000000000001
O00269|2020-11-04|OK|2020-11-11|U00614|U00286|"{""P00614_001"": 5}"|2693.0100000000007|5|5.53|27.650|27.650000000000002
O00270|2020-12-25|OK|2020-12-31|U00617|U00313|"{""P00617_006"": 4,
""P00617_012"": 3}"|2195.189999999999|7|5.01|17.535|35.07
O00271|2020-12-02|OK|2020-12-07|U00545|U00223|"{""P00545_004"": 3}"|2987.8600000000006|3|54.71|164.130|164.13
O00272|2020-11-26|OK|2020-12-06|U00614|U00094|"{""P00614_002"": 1,
""P00614_010"": 4,
""P00614_006"": 3,
""P00614_005"": 2,
""P00614_008"": 4}"|1489.9799999999993|14|21.362499999999997|37.188|185.94
O00273|2020-12-16|OK|2020-12-22|U00448|U00383|"{""P00448_004"": 4,
""P00448_011"": 1,
""P00448_011"": 3,
""P00448_009"": 5}"|4692.520000000002|13|43.9275|152.105|608.4200000000001
O00274|2020-12-12|OK|2020-12-21|U00591|U00281|"{""P00591_001"": 4}"|3875.8999999999996|4|62.44|249.760|249.76
O00275|2020-11-13|OK|2020-11-20|U00408|U00362|"{""P00408_012"": 5,
""P00408_009"": 2,
""P00408_010"": 5,
""P00408_004"": 5}"|2983.4700000000003|17|21.915|105.810|423.24
O00276|2020-12-15|OK|2020-12-28|U00501|U00551|"{""P00501_005"": 2,
""P00501_001"": 5}"|1923.1799999999998|7|34.635|165.525|331.05
O00277|2020-11-21|OK|2020-12-01|U00555|U00133|"{""P00555_002"": 1,
""P00555_007"": 3,
""P00555_003"": 5}"|2824.58|9|5.053333333333334|15.153|45.46
O00278|2020-11-22|OK|2020-11-30|U00536|U00195|"{""P00536_003"": 4,
""P00536_002"": 4}"|3311.67|8|19.31|77.240|154.48
O00279|2020-12-21|OK|2020-12-23|U00399|U00500|"{""P00399_011"": 2,
""P00399_008"": 4,
""P00399_011"": 2,
""P00399_011"": 4,
""P00399_003"": 3}"|3112.4300000000003|15|34.146|114.368|571.8399999999999
O00280|2020-12-19|OK|2020-12-27|U00622|U00165|"{""P00622_003"": 4,
""P00622_008"": 5,
""P00622_002"": 3,
""P00622_004"": 5,
""P00622_003"": 1}"|3575.4600000000014|18|24.34|94.634|473.17
O00281|2020-12-10|CANCELED|0001-01-01|U00555|U00489|"{""P00555_002"": 4,
""P00555_001"": 2,
""P00555_007"": 5}"|2610.7599999999998|11|5.046666666666666|18.490|55.47
O00282|2020-12-28|OK|2021-01-10|U00576|U00612|"{""P00576_003"": 1}"|2942.1899999999996|1|5.02|5.020|5.02
O00283|2020-11-15|OK|2020-11-28|U00321|U00061|"{""P00321_001"": 1}"|3137.86|1|12.04|12.040|12.04
O00284|2020-12-02|OK|2020-12-03|U00483|U00556|"{""P00483_003"": 3,
""P00483_004"": 1,
""P00483_001"": 5,
""P00483_003"": 4,
""P00483_003"": 3}"|3373.1500000000015|16|27.286|89.380|446.9
O00285|2020-11-19|OK|2020-11-24|U00535|U00207|"{""P00535_007"": 1,
""P00535_005"": 5,
""P00535_004"": 2,
""P00535_005"": 4,
""P00535_002"": 2}"|1366.6799999999994|14|5.22|14.432|72.16
O00286|2020-11-29|OK|2020-12-09|U00614|U00237|"{""P00614_001"": 4}"|2704.1600000000003|4|5.53|22.120|22.12
O00287|2020-12-02|OK|2020-12-14|U00617|U00462|"{""P00617_016"": 4,
""P00617_001"": 1,
""P00617_004"": 4,
""P00617_010"": 3}"|2933.609999999999|12|33.637499999999996|71.723|286.89
O00288|2020-11-26|OK|2020-12-09|U00373|U00112|"{""P00373_007"": 4,
""P00373_009"": 4}"|3124.31|8|5.09|20.360|40.72
O00289|2020-12-23|OK|2020-12-30|U00496|U00050|"{""P00496_008"": 2,
""P00496_001"": 4,
""P00496_003"": 3}"|1191.26|9|26.80333333333333|58.617|175.85
O00290|2020-11-26|OK|2020-12-08|U00333|U00330|"{""P00333_004"": 4}"|1717.0099999999995|4|5.01|20.040|20.04
O00291|2020-11-26|CANCELED|0001-01-01|U00474|U00620|"{""P00474_006"": 5}"|2826.699999999999|5|||
O00292|2020-12-30|CANCELED|0001-01-01|U00622|U00469|"{""P00622_004"": 2}"|1932.5900000000001|2|58.47|116.940|116.94
O00293|2020-12-17|OK|2020-12-30|U00447|U00449|"{""P00447_002"": 3}"|3149.310000000001|3|19.11|57.330|57.33
O00294|2020-11-13|OK|2020-11-22|U00580|U00200|"{""P00580_002"": 4,
""P00580_003"": 4,
""P00580_002"": 5,
""P00580_003"": 2}"|2432.66|15|5.25|7.875|31.5
O00295|2020-11-09|OK|2020-11-15|U00539|U00336|"{""P00539_002"": 4,
""P00539_001"": 1,
""P00539_001"": 2}"|3947.2299999999987|7|39.29666666666667|63.203|189.61
O00296|2020-11-20|CANCELED|0001-01-01|U00594|U00122|"{""P00594_005"": 5,
""P00594_003"": 3,
""P00594_002"": 1,
""P00594_005"": 3,
""P00594_002"": 4}"|3681.0699999999997|16|27.135999999999996|102.570|512.85
O00297|2020-11-29|CANCELED|0001-01-01|U00589|U00454|"{""P00589_002"": 1}"|3300.459999999999|1|||
O00298|2020-12-07|OK|2020-12-08|U00513|U00100|"{""P00513_007"": 3}"|2823.8500000000004|3|8.94|26.820|26.82
O00299|2020-12-07|OK|2020-12-13|U00399|U00581|"{""P00399_011"": 1}"|3783.43|1|26.51|26.510|26.51
O00300|2020-11-16|CANCELED|0001-01-01|U00489|U00397|"{""P00489_016"": 4,
""P00489_021"": 5,
""P00489_007"": 1,
""P00489_022"": 1,
""P00489_012"": 1}"|1853.76|12|5.154|12.168|60.839999999999996
O00301|2020-12-02|CANCELED|0001-01-01|U00559|U00021|"{""P00559_006"": 3,
""P00559_007"": 3,
""P00559_003"": 1,
""P00559_004"": 1,
""P00559_009"": 5}"|1698.8899999999999|13|11.919999999999998|34.780|173.9
O00302|2020-12-17|OK|2020-12-26|U00408|U00481|"{""P00408_008"": 5,
""P00408_009"": 4,
""P00408_012"": 5,
""P00408_010"": 3,
""P00408_005"": 4}"|3243.3500000000004|21|9.416|42.740|213.69999999999996
O00303|2020-12-26|OK|2021-01-06|U00386|U00623|"{""P00386_002"": 5}"|2289.669999999999|5|5.01|25.050|25.049999999999997
O00304|2020-11-07|CANCELED|0001-01-01|U00477|U00044|"{""P00477_001"": 1,
""P00477_004"": 2}"|3085.6099999999983|3|9.575|16.230|32.46
O00305|2020-12-25|OK|2020-12-28|U00599|U00519|"{""P00599_010"": 2,
""P00599_004"": 5,
""P00599_011"": 3,
""P00599_002"": 1}"|2687.08|11|7.6125|19.788|79.15
