order_id;order_date;order_status;delivery_date;seller_id;buyer_id;product_quantities
O00220;31/12/2020;OK;7/01/2021;U00617;U00433;"{""P00617_011"": 4}"
O00221;26/11/2020;CANCELED;;U00371;U00160;"{""P00371_003"": 1,
""P00371_004"": 5,
""P00371_006"": 5,
""P00371_006"": 4,
""P00371_005"": 1}"
O00222;18/12/2020;OK;2/01/2021;U00594;U00591;"{""P00594_002"": 5}"
O00223;23/11/2020;OK;29/11/2020;U00489;U00458;"{""P00489_013"": 1}"
O00224;19/12/2020;CANCELED;;U00535;U00335;"{""P00535_004"": 1,
""P00535_005"": 2,
""P00535_003"": 2,
""P00535_005"": 3}"
O00225;31/12/2020;OK;11/01/2021;U00551;U00567;"{""P00551_008"": 4,
""P00551_010"": 4}"
O00226;7/11/2020;OK;14/11/2020;U00562;U00014;"{""P00562_004"": 4,
""P00562_004"": 4}"
O00227;10/12/2020;OK;15/12/2020;U00243;U00298;"{""P00243_004"": 5,
""P00243_004"": 1}"
O00228;18/11/2020;OK;30/11/2020;U00376;U00073;"{""P00376_012"": 3}"
O00229;1/11/2020;OK;8/11/2020;U00573;U00400;"{""P00573_001"": 2,
""P00573_002"": 3,
""P00573_001"": 3,
""P00573_001"": 1,
""P00573_003"": 4}"
O00230;9/12/2020;OK;17/12/2020;U00521;U00325;"{""P00521_002"": 3}"
O00231;17/11/2020;OK;24/11/2020;U00614;U00566;"{""P00614_010"": 3,
""P00614_003"": 1,
""P00614_003"": 3,
""P00614_010"": 1,
""P00614_005"": 5}"
O00232;19/11/2020;OK;26/11/2020;U00555;U00179;"{""P00555_012"": 4,
""P00555_013"": 2,
""P00555_001"": 3,
""P00555_010"": 3,
""P00555_012"": 5}"
O00233;25/12/2020;OK;27/12/2020;U00386;U00162;"{""P00386_013"": 4}"
O00234;9/11/2020;OK;22/11/2020;U00512;U00029;"{""P00512_001"": 4,
""P00512_002"": 1}"
O00235;22/12/2020;OK;1/01/2021;U00622;U00354;"{""P00622_001"": 1}"
O00236;12/11/2020;CANCELED;;U00585;U00612;"{""P00585_006"": 5,
""P00585_003"": 2}"
O00237;25/11/2020;CANCELED;;U00609;U00007;"{""P00609_001"": 1,
""P00609_001"": 3,
""P00609_001"": 2,
""P00609_001"": 4}"
O00238;9/11/2020;OK;18/11/2020;U00539;U00567;"{""P00539_004"": 1,
""P00539_001"": 4,
""P00539_003"": 3,
""P00539_001"": 5,
""P00539_003"": 1}"
O00239;7/11/2020;OK;22/11/2020;U00505;U00582;"{""P00505_004"": 5,
""P00505_005"": 5,
""P00505_003"": 4,
""P00505_007"": 4,
""P00505_009"": 5}"
O00240;29/11/2020;OK;3/12/2020;U00599;U00592;"{""P00599_005"": 2}"
O00241;28/12/2020;OK;29/12/2020;U00555;U00604;"{""P00555_005"": 4}"
O00242;18/12/2020;CANCELED;;U00563;U00246;"{""P00563_002"": 3,
""P00563_004"": 3,
""P00563_004"": 3}"
O00243;7/11/2020;OK;22/11/2020;U00489;U00303;"{""P00489_006"": 2,
""P00489_010"": 2,
""P00489_016"": 3,
""P00489_019"": 4,
""P00489_009"": 4}"
O00244;5/12/2020;OK;19/12/2020;U00531;U00597;"{""P00531_001"": 4,
""P00531_001"": 3}"
O00245;23/11/2020;OK;27/11/2020;U00622;U00550;"{""P00622_008"": 3,
""P00622_006"": 3,
""P00622_005"": 4,
""P00622_005"": 5,
""P00622_005"": 1}"
O00246;22/12/2020;CANCELED;;U00487;U00585;"{""P00487_002"": 2,
""P00487_002"": 3,
""P00487_005"": 4,
""P00487_004"": 5,
""P00487_003"": 4}"
O00247;6/11/2020;OK;13/11/2020;U00589;U00330;"{""P00589_005"": 2}"
O00248;4/11/2020;CANCELED;;U00551;U00028;"{""P00551_007"": 3}"
O00249;26/11/2020;OK;11/12/2020;U00427;U00023;"{""P00427_002"": 1,
""P00427_003"": 3,
""P00427_005"": 2,
""P00427_006"": 3,
""P00427_006"": 1}"
O00250;4/12/2020;CANCELED;;U00613;U00193;"{""P00613_002"": 1,
""P00613_002"": 4,
""P00613_002"": 2,
""P00613_002"": 2}"
O00251;10/12/2020;OK;18/12/2020;U00555;U00048;"{""P00555_013"": 1}"
O00252;8/12/2020;OK;23/12/2020;U00589;U00404;"{""P00589_002"": 5,
""P00589_006"": 2}"
O00253;11/11/2020;OK;14/11/2020;U00474;U00466;"{""P00474_005"": 1,
""P00474_002"": 2}"
O00254;11/11/2020;CANCELED;;U00605;U00609;"{""P00605_003"": 2,
""P00605_010"": 5,
""P00605_007"": 1,
""P00605_001"": 3,
""P00605_005"": 5}"
O00255;29/11/2020;OK;30/11/2020;U00496;U00196;"{""P00496_006"": 4,
""P00496_009"": 2}"
O00256;22/11/2020;OK;30/11/2020;U00576;U00453;"{""P00576_003"": 1,
""P00576_005"": 1,
""P00576_005"": 3}"
O00257;10/11/2020;OK;15/11/2020;U00513;U00575;"{""P00513_002"": 2,
""P00513_003"": 3,
""P00513_004"": 1,
""P00513_005"": 4,
""P00513_001"": 5}"
O00258;24/11/2020;CANCELED;;U00536;U00459;"{""P00536_006"": 1,
""P00536_002"": 4,
""P00536_004"": 3,
""P00536_002"": 4,
""P00536_003"": 1}"
O00259;1/11/2020;OK;11/11/2020;U00617;U00099;"{""P00617_016"": 5}"
O00260;11/11/2020;OK;16/11/2020;U00500;U00308;"{""P00500_005"": 1}"
O00261;10/12/2020;CANCELED;;U00287;U00288;"{""P00287_004"": 5,
""P00287_001"": 5,
""P00287_006"": 2,
""P00287_001"": 3,
""P00287_003"": 2}"
O00262;22/12/2020;OK;30/12/2020;U00477;U00187;"{""P00477_002"": 1,
""P00477_003"": 4}"
O00263;31/12/2020;OK;10/01/2021;U00559;U00051;"{""P00559_006"": 5,
""P00559_002"": 5,
""P00559_001"": 3,
""P00559_009"": 5,
""P00559_007"": 4}"
O00264;26/12/2020;CANCELED;;U00496;U00353;"{""P00496_001"": 5}"
O00265;31/12/2020;CANCELED;;U00395;U00240;"{""P00395_002"": 4,
""P00395_004"": 1,
""P00395_001"": 2}"
O00266;28/12/2020;CANCELED;;U00483;U00572;"{""P00483_003"": 1,
""P00483_001"": 2,
""P00483_003"": 5,
""P00483_001"": 2,
""P00483_001"": 1}"
O00267;29/12/2020;OK;30/12/2020;U00617;U00006;"{""P00617_010"": 2,
""P00617_007"": 2,
""P00617_004"": 3}"
O00268;23/12/2020;CANCELED;;U00489;U00002;"{""P00489_019"": 4,
""P00489_004"": 5,
""P00489_018"": 5}"
O00269;4/11/2020;OK;11/11/2020;U00614;U00286;"{""P00614_001"": 5}"
O00270;25/12/2020;OK;31/12/2020;U00617;U00313;"{""P00617_006"": 4,
""P00617_012"": 3}"
O00271;2/12/2020;OK;7/12/2020;U00545;U00223;"{""P00545_004"": 3}"
O00272;26/11/2020;OK;6/12/2020;U00614;U00094;"{""P00614_002"": 1,
""P00614_010"": 4,
""P00614_006"": 3,
""P00614_005"": 2,
""P00614_008"": 4}"
O00273;16/12/2020;OK;22/12/2020;U00448;U00383;"{""P00448_004"": 4,
""P00448_011"": 1,
""P00448_011"": 3,
""P00448_009"": 5}"
O00274;12/12/2020;OK;21/12/2020;U00591;U00281;"{""P00591_001"": 4}"
O00275;13/11/2020;OK;20/11/2020;U00408;U00362;"{""P00408_012"": 5,
""P00408_009"": 2,
""P00408_010"": 5,
""P00408_004"": 5}"
O00276;15/12/2020;OK;28/12/2020;U00501;U00551;"{""P00501_005"": 2,
""P00501_001"": 5}"
O00277;21/11/2020;OK;1/12/2020;U00555;U00133;"{""P00555_002"": 1,
""P00555_007"": 3,
""P00555_003"": 5}"
O00278;22/11/2020;OK;30/11/2020;U00536;U00195;"{""P00536_003"": 4,
""P00536_002"": 4}"
O00279;21/12/2020;OK;23/12/2020;U00399;U00500;"{""P00399_011"": 2,
""P00399_008"": 4,
""P00399_011"": 2,
""P00399_011"": 4,
""P00399_003"": 3}"
O00280;19/12/2020;OK;27/12/2020;U00622;U00165;"{""P00622_003"": 4,
""P00622_008"": 5,
""P00622_002"": 3,
""P00622_004"": 5,
""P00622_003"": 1}"
O00281;10/12/2020;CANCELED;;U00555;U00489;"{""P00555_002"": 4,
""P00555_001"": 2,
""P00555_007"": 5}"
O00282;28/12/2020;OK;10/01/2021;U00576;U00612;"{""P00576_003"": 1}"
O00283;15/11/2020;OK;28/11/2020;U00321;U00061;"{""P00321_001"": 1}"
O00284;2/12/2020;OK;3/12/2020;U00483;U00556;"{""P00483_003"": 3,
""P00483_004"": 1,
""P00483_001"": 5,
""P00483_003"": 4,
""P00483_003"": 3}"
O00285;19/11/2020;OK;24/11/2020;U00535;U00207;"{""P00535_007"": 1,
""P00535_005"": 5,
""P00535_004"": 2,
""P00535_005"": 4,
""P00535_002"": 2}"
O00286;29/11/2020;OK;9/12/2020;U00614;U00237;"{""P00614_001"": 4}"
O00287;2/12/2020;OK;14/12/2020;U00617;U00462;"{""P00617_016"": 4,
""P00617_001"": 1,
""P00617_004"": 4,
""P00617_010"": 3}"
O00288;26/11/2020;OK;9/12/2020;U00373;U00112;"{""P00373_007"": 4,
""P00373_009"": 4}"
O00289;23/12/2020;OK;30/12/2020;U00496;U00050;"{""P00496_008"": 2,
""P00496_001"": 4,
""P00496_003"": 3}"
O00290;26/11/2020;OK;8/12/2020;U00333;U00330;"{""P00333_004"": 4}"
O00291;26/11/2020;CANCELED;;U00474;U00620;"{""P00474_006"": 5}"
O00292;30/12/2020;CANCELED;;U00622;U00469;"{""P00622_004"": 2}"
O00293;17/12/2020;OK;30/12/2020;U00447;U00449;"{""P00447_002"": 3}"
O00294;13/11/2020;OK;22/11/2020;U00580;U00200;"{""P00580_002"": 4,
""P00580_003"": 4,
""P00580_002"": 5,
""P00580_003"": 2}"
O00295;9/11/2020;OK;15/11/2020;U00539;U00336;"{""P00539_002"": 4,
""P00539_001"": 1,
""P00539_001"": 2}"
O00296;20/11/2020;CANCELED;;U00594;U00122;"{""P00594_005"": 5,
""P00594_003"": 3,
""P00594_002"": 1,
""P00594_005"": 3,
""P00594_002"": 4}"
O00297;29/11/2020;CANCELED;;U00589;U00454;"{""P00589_002"": 1}"
O00298;7/12/2020;OK;8/12/2020;U00513;U00100;"{""P00513_007"": 3}"
O00299;7/12/2020;OK;13/12/2020;U00399;U00581;"{""P00399_011"": 1}"
O00300;16/11/2020;CANCELED;;U00489;U00397;"{""P00489_016"": 4,
""P00489_021"": 5,
""P00489_007"": 1,
""P00489_022"": 1,
""P00489_012"": 1}"
O00301;2/12/2020;CANCELED;;U00559;U00021;"{""P00559_006"": 3,
""P00559_007"": 3,
""P00559_003"": 1,
""P00559_004"": 1,
""P00559_009"": 5}"
O00302;17/12/2020;OK;26/12/2020;U00408;U00481;"{""P00408_008"": 5,
""P00408_009"": 4,
""P00408_012"": 5,
""P00408_010"": 3,
""P00408_005"": 4}"
O00303;26/12/2020;OK;6/01/2021;U00386;U00623;"{""P00386_002"": 5}"
O00304;7/11/2020;CANCELED;;U00477;U00044;"{""P00477_001"": 1,
""P00477_004"": 2}"
O00305;25/12/2020;OK;28/12/2020;U00599;U00519;"{""P00599_010"": 2,
""P00599_004"": 5,
""P00599_011"": 3,
""P00599_002"": 1}"
O00306;14/12/2020;OK;17/12/2020;U00505;U00603;"{""P00505_009"": 1,
""P00505_008"": 2,
""P00505_004"": 5,
""P00505_006"": 4}"
O00307;11/12/2020;OK;19/12/2020;U00501;U00371;"{""P00501_004"": 1,
""P00501_003"": 4,
""P00501_002"": 2}"
O00308;3/12/2020;OK;7/12/2020;U00599;U00546;"{""P00599_010"": 1,
""P00599_002"": 4}"
O00309;22/12/2020;CANCELED;;U00617;U00422;"{""P00617_010"": 5,
""P00617_009"": 2,
""P00617_003"": 5,
""P00617_012"": 5,
""P00617_016"": 1}"
O00310;19/11/2020;OK;4/12/2020;U00311;U00560;"{""P00311_009"": 4}"
O00311;23/11/2020;OK;25/11/2020;U00579;U00590;"{""P00579_003"": 2,
""P00579_002"": 5}"
O00312;12/11/2020;OK;13/11/2020;U00614;U00166;"{""P00614_006"": 1}"
O00313;8/11/2020;OK;12/11/2020;U00626;U00615;"{""P00626_001"": 2,
""P00626_007"": 3,
""P00626_005"": 5,
""P00626_001"": 2,
""P00626_002"": 3}"
O00314;12/12/2020;OK;27/12/2020;U00536;U00538;"{""P00536_004"": 5}"
O00315;25/11/2020;OK;1/12/2020;U00496;U00259;"{""P00496_005"": 1,
""P00496_007"": 1,
""P00496_003"": 3,
""P00496_006"": 3,
""P00496_004"": 4}"
O00316;3/12/2020;OK;12/12/2020;U00562;U00497;"{""P00562_005"": 1,
""P00562_010"": 3}"
O00317;5/12/2020;OK;16/12/2020;U00622;U00100;"{""P00622_001"": 5}"
O00318;25/12/2020;OK;3/01/2021;U00496;U00512;"{""P00496_003"": 5,
""P00496_007"": 5,
""P00496_008"": 1,
""P00496_004"": 1,
""P00496_009"": 5}"
O00319;3/11/2020;OK;15/11/2020;U00614;U00602;"{""P00614_012"": 1}"
O00320;24/11/2020;OK;7/12/2020;U00599;U00563;"{""P00599_012"": 4,
""P00599_009"": 4,
""P00599_021"": 1}"
O00321;24/11/2020;OK;29/11/2020;U00429;U00554;"{""P00429_001"": 4,
""P00429_001"": 1,
""P00429_001"": 3}"
O00322;18/11/2020;OK;1/12/2020;U00617;U00518;"{""P00617_001"": 2}"
O00323;23/12/2020;OK;26/12/2020;U00599;U00111;"{""P00599_006"": 3,
""P00599_011"": 1}"
O00324;2/12/2020;OK;5/12/2020;U00587;U00233;"{""P00587_002"": 3}"
O00325;14/12/2020;OK;29/12/2020;U00447;U00024;"{""P00447_006"": 1}"
O00326;21/11/2020;OK;3/12/2020;U00622;U00114;"{""P00622_009"": 4,
""P00622_004"": 2}"
O00327;11/11/2020;OK;15/11/2020;U00617;U00405;"{""P00617_015"": 1,
""P00617_015"": 2}"
O00328;23/12/2020;OK;4/01/2021;U00617;U00172;"{""P00617_007"": 1,
""P00617_014"": 1,
""P00617_012"": 1}"
O00329;10/11/2020;CANCELED;;U00605;U00115;"{""P00605_006"": 4}"
O00330;4/11/2020;OK;8/11/2020;U00562;U00315;"{""P00562_006"": 1}"
O00331;29/12/2020;CANCELED;;U00620;U00163;"{""P00620_002"": 2,
""P00620_002"": 4,
""P00620_002"": 2,
""P00620_002"": 4,
""P00620_001"": 2}"
O00332;20/11/2020;OK;27/11/2020;U00622;U00179;"{""P00622_007"": 1,
""P00622_007"": 5,
""P00622_008"": 1,
""P00622_005"": 4,
""P00622_006"": 1}"
O00333;15/12/2020;OK;19/12/2020;U00527;U00246;"{""P00527_001"": 1}"
O00334;23/11/2020;CANCELED;;U00595;U00253;"{""P00595_003"": 3,
""P00595_002"": 4,
""P00595_001"": 5,
""P00595_003"": 5}"
O00335;14/11/2020;OK;26/11/2020;U00388;U00224;"{""P00388_001"": 1,
""P00388_001"": 2,
""P00388_001"": 2}"
O00336;5/12/2020;OK;19/12/2020;U00617;U00160;"{""P00617_001"": 1,
""P00617_007"": 4,
""P00617_006"": 4,
""P00617_013"": 2,
""P00617_003"": 3}"
O00337;21/11/2020;OK;25/11/2020;U00593;U00596;"{""P00593_001"": 2}"
O00338;31/12/2020;OK;10/01/2021;U00622;U00281;"{""P00622_003"": 5,
""P00622_009"": 5,
""P00622_003"": 2}"
O00339;27/12/2020;OK;29/12/2020;U00559;U00093;"{""P00559_007"": 2}"
O00340;4/11/2020;OK;13/11/2020;U00392;U00253;"{""P00392_006"": 1}"
O00341;17/12/2020;OK;18/12/2020;U00536;U00005;"{""P00536_002"": 5,
""P00536_004"": 4,
""P00536_003"": 3,
""P00536_002"": 1,
""P00536_006"": 2}"
O00342;2/12/2020;OK;6/12/2020;U00624;U00276;"{""P00624_002"": 1,
""P00624_003"": 5}"
O00343;8/11/2020;OK;21/11/2020;U00589;U00150;"{""P00589_004"": 4}"
O00344;28/11/2020;OK;3/12/2020;U00606;U00447;"{""P00606_001"": 5,
""P00606_001"": 5}"
O00345;22/11/2020;OK;30/11/2020;U00545;U00351;"{""P00545_001"": 1,
""P00545_004"": 4,
""P00545_005"": 2,
""P00545_002"": 3,
""P00545_004"": 3}"
O00346;31/12/2020;OK;13/01/2021;U00605;U00322;"{""P00605_011"": 3,
""P00605_006"": 5,
""P00605_008"": 3,
""P00605_003"": 1,
""P00605_007"": 1}"
O00347;14/12/2020;CANCELED;;U00520;U00338;"{""P00520_005"": 5,
""P00520_005"": 3,
""P00520_003"": 4}"
O00348;9/12/2020;OK;16/12/2020;U00448;U00460;"{""P00448_003"": 2,
""P00448_002"": 1,
""P00448_005"": 1,
""P00448_009"": 3,
""P00448_006"": 5}"
O00349;10/12/2020;OK;23/12/2020;U00599;U00205;"{""P00599_020"": 3,
""P00599_022"": 4}"
O00350;21/11/2020;OK;28/11/2020;U00401;U00089;"{""P00401_008"": 1}"
O00351;22/11/2020;OK;30/11/2020;U00380;U00001;"{""P00380_008"": 4}"
O00352;1/11/2020;OK;15/11/2020;U00510;U00439;"{""P00510_001"": 2,
""P00510_001"": 1,
""P00510_001"": 3,
""P00510_001"": 2,
""P00510_001"": 1}"
O00353;1/11/2020;OK;4/11/2020;U00617;U00520;"{""P00617_003"": 5,
""P00617_001"": 3,
""P00617_001"": 4,
""P00617_015"": 4,
""P00617_001"": 4}"
O00354;6/12/2020;OK;11/12/2020;U00433;U00233;"{""P00433_002"": 4,
""P00433_005"": 3,
""P00433_001"": 1,
""P00433_001"": 3,
""P00433_004"": 3}"
O00355;11/11/2020;OK;19/11/2020;U00346;U00169;"{""P00346_004"": 4,
""P00346_004"": 2,
""P00346_004"": 4,
""P00346_002"": 1,
""P00346_004"": 1}"
O00356;3/12/2020;CANCELED;;U00501;U00522;"{""P00501_004"": 3,
""P00501_006"": 5}"
O00357;30/11/2020;OK;7/12/2020;U00620;U00494;"{""P00620_001"": 3,
""P00620_002"": 1}"
O00358;12/11/2020;OK;17/11/2020;U00605;U00108;"{""P00605_001"": 1,
""P00605_007"": 4,
""P00605_006"": 2,
""P00605_010"": 4}"
O00359;24/11/2020;OK;29/11/2020;U00451;U00136;"{""P00451_004"": 2}"
O00360;12/12/2020;OK;27/12/2020;U00535;U00136;"{""P00535_004"": 3,
""P00535_003"": 4,
""P00535_006"": 4}"
O00361;26/11/2020;CANCELED;;U00325;U00125;"{""P00325_008"": 3,
""P00325_011"": 5,
""P00325_007"": 2}"
O00362;25/11/2020;CANCELED;;U00576;U00333;"{""P00576_009"": 1,
""P00576_001"": 1}"
O00363;29/11/2020;OK;4/12/2020;U00426;U00590;"{""P00426_003"": 2,
""P00426_002"": 1,
""P00426_003"": 1,
""P00426_002"": 1,
""P00426_001"": 4}"
O00364;14/12/2020;CANCELED;;U00532;U00086;"{""P00532_001"": 3,
""P00532_001"": 2}"
O00365;16/12/2020;OK;30/12/2020;U00231;U00244;"{""P00231_009"": 2}"
O00366;10/12/2020;OK;25/12/2020;U00576;U00015;"{""P00576_005"": 5,
""P00576_007"": 2,
""P00576_006"": 5,
""P00576_005"": 5,
""P00576_010"": 3}"
O00367;7/12/2020;OK;12/12/2020;U00380;U00212;"{""P00380_001"": 5}"
O00368;16/11/2020;OK;26/11/2020;U00576;U00589;"{""P00576_009"": 2}"
O00369;20/12/2020;OK;24/12/2020;U00589;U00346;"{""P00589_009"": 2,
""P00589_006"": 5}"
O00370;29/12/2020;OK;5/01/2021;U00599;U00368;"{""P00599_001"": 3,
""P00599_009"": 3,
""P00599_002"": 2,
""P00599_016"": 4,
""P00599_007"": 1}"
O00371;28/11/2020;OK;29/11/2020;U00599;U00430;"{""P00599_006"": 5,
""P00599_001"": 5,
""P00599_016"": 3}"
O00372;24/11/2020;OK;8/12/2020;U00477;U00592;"{""P00477_002"": 5,
""P00477_004"": 5}"
O00373;8/12/2020;CANCELED;;U00617;U00023;"{""P00617_010"": 2,
""P00617_009"": 1,
""P00617_006"": 5}"
O00374;30/12/2020;OK;11/01/2021;U00617;U00436;"{""P00617_009"": 1,
""P00617_009"": 4}"
O00375;16/12/2020;OK;22/12/2020;U00358;U00227;"{""P00358_002"": 2,
""P00358_004"": 3}"
O00376;11/11/2020;OK;24/11/2020;U00551;U00068;"{""P00551_002"": 1,
""P00551_007"": 3,
""P00551_004"": 4,
""P00551_009"": 5}"
O00377;21/12/2020;CANCELED;;U00626;U00284;"{""P00626_002"": 3,
""P00626_004"": 4,
""P00626_007"": 4,
""P00626_002"": 1,
""P00626_005"": 1}"
O00378;25/12/2020;OK;2/01/2021;U00576;U00199;"{""P00576_007"": 3,
""P00576_010"": 2}"
O00379;26/12/2020;OK;10/01/2021;U00536;U00175;"{""P00536_001"": 5}"
O00380;18/12/2020;OK;24/12/2020;U00536;U00602;"{""P00536_002"": 1,
""P00536_006"": 2,
""P00536_002"": 2,
""P00536_005"": 5,
""P00536_002"": 4}"
O00381;27/11/2020;OK;12/12/2020;U00408;U00030;"{""P00408_008"": 1,
""P00408_012"": 1,
""P00408_005"": 4,
""P00408_006"": 1}"
O00382;27/12/2020;OK;6/01/2021;U00392;U00259;"{""P00392_004"": 3,
""P00392_008"": 5,
""P00392_003"": 4,
""P00392_007"": 3,
""P00392_009"": 3}"
O00383;8/11/2020;OK;22/11/2020;U00626;U00366;"{""P00626_005"": 4,
""P00626_007"": 1,
""P00626_008"": 4,
""P00626_003"": 4,
""P00626_008"": 3}"
O00384;4/11/2020;OK;17/11/2020;U00593;U00197;"{""P00593_002"": 5,
""P00593_001"": 5,
""P00593_002"": 4,
""P00593_002"": 1,
""P00593_001"": 4}"
O00385;17/12/2020;OK;28/12/2020;U00545;U00559;"{""P00545_001"": 4,
""P00545_001"": 1,
""P00545_001"": 5,
""P00545_004"": 1,
""P00545_003"": 1}"
O00386;25/11/2020;OK;1/12/2020;U00614;U00484;"{""P00614_009"": 3,
""P00614_012"": 2,
""P00614_008"": 1}"
O00387;2/12/2020;CANCELED;;U00626;U00024;"{""P00626_001"": 2}"
O00388;18/11/2020;OK;3/12/2020;U00599;U00150;"{""P00599_008"": 3,
""P00599_014"": 4,
""P00599_003"": 3,
""P00599_014"": 4,
""P00599_022"": 4}"
O00389;31/12/2020;OK;12/01/2021;U00496;U00530;"{""P00496_005"": 3,
""P00496_001"": 4,
""P00496_002"": 2}"
O00390;7/12/2020;OK;19/12/2020;U00355;U00009;"{""P00355_002"": 4}"
O00391;20/12/2020;OK;27/12/2020;U00589;U00348;"{""P00589_002"": 1,
""P00589_002"": 3,
""P00589_001"": 5}"
O00392;11/12/2020;OK;13/12/2020;U00535;U00041;"{""P00535_003"": 5,
""P00535_006"": 5,
""P00535_007"": 2,
""P00535_004"": 4,
""P00535_004"": 3}"
O00393;30/12/2020;OK;4/01/2021;U00505;U00254;"{""P00505_007"": 4,
""P00505_006"": 5,
""P00505_003"": 1,
""P00505_007"": 5,
""P00505_006"": 3}"
O00394;25/11/2020;OK;5/12/2020;U00622;U00051;"{""P00622_006"": 4}"
O00395;3/12/2020;OK;11/12/2020;U00264;U00578;"{""P00264_003"": 5}"
O00396;1/11/2020;CANCELED;;U00487;U00565;"{""P00487_002"": 2,
""P00487_005"": 1,
""P00487_003"": 1}"
O00397;10/12/2020;OK;24/12/2020;U00622;U00582;"{""P00622_001"": 4,
""P00622_004"": 1,
""P00622_008"": 2,
""P00622_009"": 5,
""P00622_008"": 5}"
O00398;9/11/2020;OK;19/11/2020;U00585;U00405;"{""P00585_004"": 2}"
O00399;18/12/2020;OK;28/12/2020;U00599;U00384;"{""P00599_018"": 1,
""P00599_015"": 1,
""P00599_011"": 5}"
O00400;2/11/2020;OK;3/11/2020;U00506;U00180;"{""P00506_003"": 3,
""P00506_001"": 4,
""P00506_002"": 1}"
O00401;10/11/2020;OK;13/11/2020;U00624;U00481;"{""P00624_001"": 1,
""P00624_003"": 1,
""P00624_003"": 5,
""P00624_001"": 4,
""P00624_003"": 2}"
O00402;19/11/2020;OK;28/11/2020;U00406;U00575;"{""P00406_005"": 2,
""P00406_001"": 1}"
O00403;21/12/2020;OK;26/12/2020;U00574;U00510;"{""P00574_001"": 5,
""P00574_001"": 2}"
O00404;19/11/2020;OK;22/11/2020;U00512;U00523;"{""P00512_003"": 5,
""P00512_002"": 2}"
O00405;27/11/2020;OK;6/12/2020;U00617;U00470;"{""P00617_012"": 1,
""P00617_014"": 5,
""P00617_001"": 2,
""P00617_006"": 1,
""P00617_008"": 3}"
O00406;3/11/2020;OK;13/11/2020;U00594;U00019;"{""P00594_003"": 1,
""P00594_004"": 2,
""P00594_003"": 3,
""P00594_005"": 5,
""P00594_005"": 3}"
O00407;15/12/2020;OK;22/12/2020;U00599;U00025;"{""P00599_007"": 5,
""P00599_010"": 4,
""P00599_015"": 5,
""P00599_018"": 5,
""P00599_002"": 3}"
O00408;26/12/2020;OK;8/01/2021;U00594;U00343;"{""P00594_004"": 4}"
O00409;20/12/2020;OK;23/12/2020;U00576;U00583;"{""P00576_005"": 5,
""P00576_003"": 4,
""P00576_010"": 5,
""P00576_006"": 4}"
O00410;21/11/2020;OK;23/11/2020;U00626;U00614;"{""P00626_007"": 5,
""P00626_001"": 3,
""P00626_006"": 2}"
O00411;16/12/2020;CANCELED;;U00622;U00271;"{""P00622_004"": 4,
""P00622_006"": 5,
""P00622_004"": 4,
""P00622_009"": 2}"
O00412;17/12/2020;CANCELED;;U00320;U00038;"{""P00320_001"": 3,
""P00320_001"": 5}"
O00413;20/11/2020;OK;25/11/2020;U00418;U00236;"{""P00418_004"": 4,
""P00418_001"": 3,
""P00418_003"": 2}"
O00414;25/12/2020;OK;31/12/2020;U00468;U00090;"{""P00468_003"": 3,
""P00468_005"": 4}"
O00415;24/12/2020;CANCELED;;U00496;U00361;"{""P00496_007"": 1}"
O00416;28/11/2020;CANCELED;;U00489;U00199;"{""P00489_020"": 3,
""P00489_014"": 4,
""P00489_018"": 1}"
O00417;22/11/2020;OK;24/11/2020;U00552;U00453;"{""P00552_001"": 2,
""P00552_001"": 1}"
O00418;24/12/2020;OK;27/12/2020;U00626;U00342;"{""P00626_007"": 2,
""P00626_002"": 1,
""P00626_005"": 5,
""P00626_005"": 2,
""P00626_002"": 2}"
O00419;30/11/2020;OK;3/12/2020;U00580;U00147;"{""P00580_003"": 5}"
O00420;18/12/2020;CANCELED;;U00622;U00021;"{""P00622_005"": 2,
""P00622_005"": 1,
""P00622_002"": 4}"
O00421;18/12/2020;OK;30/12/2020;U00376;U00184;"{""P00376_013"": 2,
""P00376_019"": 5,
""P00376_009"": 3,
""P00376_010"": 2}"
O00422;15/12/2020;CANCELED;;U00585;U00523;"{""P00585_006"": 5,
""P00585_002"": 4,
""P00585_008"": 4}"
O00423;16/12/2020;OK;25/12/2020;U00593;U00332;"{""P00593_002"": 4,
""P00593_002"": 4,
""P00593_002"": 1}"
O00424;1/12/2020;OK;10/12/2020;U00576;U00498;"{""P00576_002"": 3,
""P00576_008"": 3,
""P00576_010"": 2}"
O00425;3/12/2020;OK;14/12/2020;U00418;U00300;"{""P00418_003"": 4,
""P00418_002"": 5,
""P00418_001"": 1,
""P00418_003"": 4}"
O00426;29/12/2020;OK;5/01/2021;U00599;U00408;"{""P00599_013"": 2}"
O00427;21/11/2020;OK;30/11/2020;U00622;U00238;"{""P00622_009"": 4}"
O00428;27/11/2020;OK;10/12/2020;U00505;U00300;"{""P00505_003"": 2,
""P00505_007"": 1}"
O00429;5/11/2020;OK;7/11/2020;U00539;U00516;"{""P00539_004"": 3}"
O00430;10/11/2020;OK;14/11/2020;U00496;U00434;"{""P00496_004"": 5,
""P00496_007"": 3}"
O00431;22/11/2020;OK;26/11/2020;U00617;U00260;"{""P00617_012"": 4,
""P00617_014"": 4,
""P00617_013"": 4,
""P00617_006"": 2,
""P00617_006"": 5}"
